93,2022-07-08 07:24:46,"Aplikasi MyPertamina merupakan terobosan dalam distribusi BBM agar lebih adil, transparan dan adil! #MyPertamina
#BBM https://t.co/AHR8Aym7Uz",asui shiteru,0,0
94,2022-07-08 07:23:45,"Aplikasi MyPertamina merupakan terobosan dalam distribusi BBM agar lebih adil, transparan dan adil! #MyPertamina
#BBM https://t.co/e1p4BYeds6",Senam,0,0
95,2022-07-08 07:22:58,"Aplikasi MyPertamina merupakan terobosan dalam distribusi BBM agar lebih adil, transparan dan adil! #MyPertamina
#BBM https://t.co/0W98whVhME",In premiera,0,0
96,2022-07-08 05:00:19,"Nah! Jadi, sudah siap berkendara dengan penuh semangat bareng Pertamax Turbo?!

#SelaluJadiAndalan #PerfectionInPerformance #LebihBaikPertamax #MyPertamina #Call135",Pertamax Series ID,4,4
97,2022-07-08 03:46:32,"Anggota Komisi VI DPR RI,Deddy Yevri Hanteru Sitorus menekankan Pertamina memikirkan cara-cara lain pendistribusian Bahan Bakar Minyak (BBM) bersubsidi pada masyarakat selain dengan aplikasi MyPertamina.  https://t.co/ZCTE87tcNu #Pertamina #BUMN #DPRRI #MyPertamina #beritagemapos",GEMA POS,0,0
98,2022-07-08 03:37:03,"Anggota Komisi VI DPR RI, I Nyoman Parta meminta Pertamina memperhatikan manfaat dan mekanisme untuk petani dan nelayan kecil dalam akses MyPertamina dalam mendapatkan BBM.  https://t.co/mnzUPtLTsf #Pertamina #Petani #nelayan #bbm #MyPertamina #beritagemapos @pertamina",GEMA POS,0,0
99,2022-07-08 03:27:48,"SPBU Terbakar Pada 1 Juli 2022 Karena Pembayaran Pakai HP‼️

Informasi di atas 100% HOAKS❌⛔

Selengkapnya di;
https://t.co/Aqd4u9eDfo

#hoaks #jalahoaks #mypertamina #pertamina #bbm https://t.co/pGUchpg94i",jalahoaks,2,0
100,2022-07-08 02:29:13,"Soal Peluang Platform Dompet Digital Gabung di MyPertamina, Pertamina dan LinkAja Pilih Bungkam!

#mypertamina #MyPertaminaUnfaedah #LinkAja #Shopee77 #itshappening #kadirseker #EbruCediWedding #tokopediaxbts #7Julio #gojek #กฎของแรงดึงดูดMV #BorisJohnson
 https://t.co/0zsNiHwKUt",DuniaFintech.com,0,0
101,2022-07-08 02:11:09,"Dana PMN Dimanfaatkan Untuk Meningkatkan Kesejahteraan
#mypertamina https://t.co/opXB5DiSTz",Si Nopak,0,0
102,2022-07-08 00:53:04,"Aplikasi MyPertamina Diserbu Pendaftar, KSP: Masyarakat Sudah Paham https://t.co/nr0CjdhmKz #SubsisiBbm #Pertamina #Mypertamina #Bbm",Wahana News Official,0,3
103,2022-07-08 00:17:12,"😂😂😂 Tahun 2005 handphonenya masih jadoel! 
Salah ketik harusnya 2015? Angka 1 dan 0 jauh banget letaknya! 

Buzzer 🐸 tiada dua koplaknya
..
#MyPertaminaUnfaedah
#MyPertamina https://t.co/snh2wDT0B0",Nirma Marina,2,0
104,2022-07-07 17:24:09,"Keempat, ayo berani gak pasang stiker gede dikaca belakang mobil “mobil ini menggunakan BBM pertamax” jadi tinggal kuat kuatan malu aja kalo diantrian ngisi pertalite. Oia itu semua hanya contoh ide. Anti mainstream saja. 😀😀#MyPertamina",ELsapek,0,0
105,2022-07-07 17:24:08,"Ketiga, ketika strata sosial, orang ingin dianggap mampu, tapi kemudian saat di SPBU antri di antrian pertalite, maka label mampu itu sendiri otomatis hilang. #MyPertamina",ELsapek,0,0
106,2022-07-07 17:24:07,"Kedua, hampir setiap pemilik mobil pasti punya motor, sebaliknya tidak semua pemilik motor punya mobil. Jadi bisa donk pemilik mobil adalah kalangan mampu. #MyPertamina",ELsapek,0,0
107,2022-07-07 17:24:07,"Pembatasan pembelian BBM bersubsidi, cek data populasi terbanyak mobil merek apa coba? Avanza Xenia khan? Nah ambil data surveyor, kalo bener mereka konsumsi pertalite, berarti kedua jenis itu yang harusnya dibatasi. Harus konsumsi pertamax. #MyPertamina",ELsapek,0,0
108,2022-07-07 15:56:33,"https://t.co/356XL8HPFE
Pada tahu dong aplikasi myPertamina untuk membeli BBM? Kebijakan ini mendapat sambutan negatif dari netizen sob. Salah satunya ada konten viral tentang dua orang pria yang ""memancal"" motornya. PEnasaran? SImak di video ini.
#myPertamina #BBM #Viral #MMC",candra palupi,1,0
109,2022-07-07 14:31:37,"Konten viral kreatifitas pemuda  imbas bbm ribet?
Jelasnya simak deh Sob... https://t.co/SmvzLHYQqS
#MyPertamina 
#BBM
#Viral
#Ribet
#IslamKaffah",Ibu Muslimah,0,0
110,2022-07-07 14:24:14,"Bbm bisa gratis ? Bagaimana bisa ya... Sob..Coba deh simak di 
Mmc millenials https://t.co/JXRr6RraNr
#MyPertamina 
#BBM 
#Viral 
#IslamKaffah",Bundapembelajar,0,0
111,2022-07-07 14:19:47,"Apakah bener akar masalah bbm krn subsidi tidak sasaran.Kepoin yuk...Sob 
Mmc millenials
 https://t.co/iFgU4dcYvA
#MyPertamina 
#BBM 
#Viral
#IslamKaffah",Alamanda,0,0
112,2022-07-07 12:59:54,"Ada tanggapan ngk dari kalian soalan pembelian BBM pakai aplikasi katanya transaksi BBM ribet kalau pakai cara itu. Atau kalian setuju ajaa pembelian pakai aplikasi?
Nah nonton MMC Millenials aja dulu
https://t.co/9Z4lpGwo1p
#Islam #IslamKaffah #Mypertamina",hello,0,0
113,2022-07-07 12:56:46,"Kebijakan baruu terkait pemakaian aplikasi untuk beli BBM, baru aja kebijakan ini keluar udah ada respon negatif katanya Transaksi BBM ribet.
Video nya dari MMC Millenials
ya, link nya nih 
https://t.co/DmCmUNuRU8
#Islam #IslamKaffah #Mypertamina",nhfaiqah,0,0
114,2022-07-07 12:52:37,"Ada yang tau aplikasi myPertamina? Menurut kalian itu akan mempermudah atau mempersulit, jadinya transaksi BBM ribet..
Kalau mau nonton, video nya dari MMC Millenials. Klik aja link nyaa
https://t.co/oeD5UcYg1c
#Islam #IslamKaffah #Mypertamina",embunsenja,0,0
115,2022-07-07 12:49:23,"Gimana ya kalau pembelian BBM sudah pakai aplikasi..  kayanya  Transaksi BBM ribet kalau harus pakai itu. Menurut kalian gmna?

Video  dari MMC Millenials, klik aja..
https://t.co/UHB0ozapXd
#Islam #IslamKaffah #Mypertamina",tentangkita,0,0
116,2022-07-07 12:47:42,"Kriteria Sepeda Motor Dilarang Beli Pertalite, Apakah Motor Anda Termasuk? https://t.co/svvjxcS6Aw 
#MyPertamina #AplikasiPintu #jenissepedamotordilarangbelipertalite #MyPertaminaUnfaedah #aplikasiuntuksemua #BBM #Solar #pertalite #Pertamina #SubsidiTepatSasaran #InfoLoker #news",Dialektika.id,1,1
117,2022-07-07 12:46:53,"Ada yang tau soal gimana cara beli BBM yang terbaru, katanya lewat aplikasi gitu? Apakah Transaksi BBM ribet kalaunya kita pakai itu?
Video nya dari MMC Millenials, video tinggal klik ajaa
https://t.co/x10rd11I7k
#Islam #IslamKaffah #Mypertamina",Mell,0,0
118,2022-07-07 12:05:48,"Menurut kawan-kawan, apa sih yang membuat rating MyPertamina terus turun?

#gagasnyala #dayasetara #amanatinstitute #indonesia #politik #mypertamina #pertamina #playstore #buzzer #pertalite #Solar",amanatinstitute,0,0
119,2022-07-07 11:45:45,"Habis PHK Massal Karyawan, LinkAja Menang Banyak untuk Pengguna MyPertamina

#LinkAja #MyPertamina #Shopee77 #MyPertaminaUnfaedah #itshappening #BorisJohnson #Mamkhize #HappyBirthdayDhoni #yrkkh #TTBKapatılsın #MileApo #Chelsea #MSDhoni #NCT127 #matura
 https://t.co/OpmznspCVO",DuniaFintech.com,0,0
